Class_Label,Text
Harrasment,"@Heather_Poole I go for the most direct flight, then by price. Over and done with layovers. Flying is a bitch enough."
Harrasment,@HeavensWay_ 2nd and last time I'll ever call you that faggot
Harrasment,@HeelsOverSneaks smh. U so retarded. Lol
Harrasment,"@HeilSidious @BreezByYa LOL that Caitlyn.. ""Can't carry 3 retards"""
Harrasment,@HeilSidious @DevilGrimz So can we just let this faggot in already before he cries himself to sleep
Harrasment,@HeilSidious @dyldobaggenss whatta you fags doin?
Harrasment,@HeilSidious Ass Oreos and his name is Thad Castle.
Harrasment,@HeilSidious hmu when you're good to go bitch
Harrasment,@Hendrixoxo bitch why did you not fav or retweet this
Harrasment,@Hendrixoxo wtf hoe answer my question
Harrasment,@Herman_NYRBlog he's am has no clue #heeb
Harrasment,@HiPHopFeEeN old with a old wolf pussy that is
Harrasment,@Hi__________Bye omfg or the other pics of the tranny lmao
Harrasment,@HighOffTatianna lol fuck these lil bitches ain't shit to peep &#128526; wassup w/ you tho
Harrasment,@Highwayy_17 you're a bitch
Harrasment,"@HilareeJay I hate those creepy ass dolls that call you dada, I'm like ""bitch I ain't yo daddy"""
Harrasment,@HilareeJay lemme find out you twitter beefin with hoes
Harrasment,@Hillgasm bitch need crutches
Harrasment,@HippieProblemz pussy poppin on a headstand while ur eating watermelon
Harrasment,@HipsterBreeez Na a young bitch got school &#128514;&#128514;&#128514;
Harrasment,@HollygroveShawn word!! school flow on a dumb hoe...
Harrasment,@HomoHulk same here. Fucking hated that bitch.
Harrasment,"@HomoHulk told you them bitches was mad even, g."
Harrasment,@HonchoPikasoe I'm tryna have this bitch in out soon
Harrasment,@HonchoPikasoe lmao hell yea.. I love thick bitches &amp; thick bitches love fat niggas.
Harrasment,@Honey_GotBunns bitch you know you won't this &#128526;&#128131;&#128588;&#128514;
Harrasment,"@HopOnTheBeast i found her right here, good job unfollowing me btw faggot http://t.co/kD3iSeIoLd"
Harrasment,"@HopeMcclintock I could've swore everyday was jus sayin I had all the hoes like 2 days ago! No I'm gay,What's next? I gotta baby on the way&#128514;"
Harrasment,@Horsepower_Will naw nigga I got yo bitch tip toeing on my wooden floor !
Harrasment,@HoskinsTy96 @saambrowning and retarded
Harrasment,@HoskinsTy96 dammit now I'm the only one with a fucked up tranny....
Harrasment,@HoudiniOfCod no send the fucking challenge quit being a pussy
Harrasment,@HouseCracka meet me later for a reach around Charlie Crist
Harrasment,@Hovaa_ cracker....
Harrasment,@Hovaa_ that's very logical because bitches love using my face as a toilet
Harrasment,"@Hozay__ bitch shut up and hand me some of those flowers you selling, the light is about to change."
Harrasment,@HuffingtonPost the little cunt can just die for all I care!
Harrasment,@HughSpliffner hurt hoes be like
Harrasment,@Hunglikerobby_ @BOSSBITCHDAPHNE @taytuckfuck &#128514;&#128514;&#128514; bitch no more on my account
Harrasment,@Hunglikerobby_ @emmadiabetes I have an open mind and that bitch Beyonc&#233; is crazy&#128528;
Harrasment,@Hunglikerobby_ @triple6em96 @bbluedreamm I was nice to the dumb bitch then she puts her nose all up in my business Eat shit white trash hoe
Harrasment,"@Hunglikerobby_ @triple6em96 @bbluedreamm brush lets just ignore the silly hoe. She's pregnant, hella hormones. tryna fuck with other people"
Harrasment,@Huntermoore @DangItsTiff bitch looks like spongebob
Harrasment,@Huntermoore @shelbyritner shelby your pussy is beat up
Harrasment,@Huntermoore All of these bitches lying
Harrasment,@Huntermoore drunk bitch used to eat my ass its relaxing
Harrasment,@Huntermoore finger my pussy slowly with circular motion
Harrasment,@Huntermoore finger my throbbing pussy
Harrasment,@Huntermoore finger my wet throbbing pussy slowly as I cum on ur fingers
Harrasment,@Huntermoore fuck my throbbing pussy slowly
Harrasment,@Huntermoore fuck my wet pussy with ur huge cock
Harrasment,@Huntermoore hells yeah fuckin sick ass bitch
Harrasment,@Huntermoore my pussy is aching for ur follow bae
Harrasment,@Huntermoore only a ratchet bitch would
Harrasment,@Huntermoore so does my juicy pussy
Harrasment,@HunturPls @SteeZeyFLOW nice ears bitch you look like a god damn elephant..
Harrasment,@Hype I'm not delivering to that bitch boy anymore.
Harrasment,@I12sing pussy.... I ain't had a coochie since I was 16 &#128514;&#128514;
Harrasment,@IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD and you look like hmmm a nigger
Harrasment,@IAMHICK3Y @chillbr0chill bitches on my dick but look at me I'm fucking beautiful
Harrasment,"@IAMKINGRICO I don't fight or want to fight bitches who don't know who the fuck I am. Fuck I look like doing that? Nigga, PLEASE!"
Harrasment,"@IAMKINGRICO Nah, I'd NEVER ask a guy to ride down on a chick. What's the use of getting him in trouble for a trash-ass bitch?"
Harrasment,"@IAmPikey 
Well ho di doe. Thank you"
Harrasment,@ICBC_World214 @FreeBlizz_ICBC bitch bought her son some talking bout I had to get em before they sold out
Harrasment,@ICBC_World214 lol nigga just walk in that hoe looking for girls don't even wanna buy nothing
Harrasment,@ICBC_World214 that hoe out now
Harrasment,@IHOP you fucking pussy
Harrasment,"@IHuntGoblins @Sinatraa_ every time I beat you I'm ""being a faggot"" maybe I'm just being better than you lmao"
Harrasment,@IIDeAIID @JQuiiin So many bitches you gon need to change ya name from Jebidiah to Bitches.
Harrasment,"@IIJERiiCHOII Nah but I was worth that 52 character, bitch."
Harrasment,@IIXIXIII bruhhh I'm joking... Don't pop trunk on me I'm just a bitch ass niiiieeegggaaa
Harrasment,@IIiirb bitch ass
Harrasment,@ILIKECATS74 @bootyacid @sizzurp__ @yoPapi_chulo @brandonernandez because you're the ratchetest of them all bitch
Harrasment,@ILIKECATS74 @yoPapi_chulo @sizzurp__ @brandonernandez @bootyacid you do realize ya pussy stank right?
Harrasment,@IMTHATGUY_DHuck Happy Birthday pussy. Have a good one
Harrasment,@ISmashedYoGurl @Jonathan_Scott_ ahhh stupid bitch!
Harrasment,@ISpeakESPINAL i love seing new ones cause i save them and then youse them bitches lmfao
Harrasment,@ITS_MAKEPEACE i donno who demz iz? But ima bout to get white gurll ghetto on there asses when i find out....
Harrasment,@I_GotOne awe boy you smell like monkey sex
Harrasment,@I_GotOne he had the hoes too
Harrasment,@IamEnidColeslaw He must think you bump pussy. I no mind. I'll eat your #thong and make you #squirt like the #geyser.
Harrasment,@IbePocahontas bitch we shot a music video
Harrasment,@Ican_onlyb_Nika them bitches be smackin
Harrasment,"@Icy_Rapture more like

Look at all those bitches"
Harrasment,@IdiotOlympics @ForTheMen fuck her right in the pussy
Harrasment,@Iemonaids @drugulaa some of them bitches give you more than a virus
Harrasment,@Iemonaids I'd pop dat lemon for some real pussy.
Harrasment,@Iemonaids Id break that little bitches finger
Harrasment,@Iemonaids right in the pussy
Harrasment,@IleanaGeorgina @Enriquuee_ kike your a soft nigga &#128514;
Harrasment,@Ilovebamf is my big long lost brother I swear. I don't know what I'd do without this wetback.
Harrasment,@ImASpiderG you a bitch nigga
Harrasment,@ImEthan_Gregory eyy that pushin one for me bro cause you know that bitch better blow hah
Harrasment,@ImHis_Treasure when bitches get inches they be like.
Harrasment,@ImOnMyLevelGTB so what ur sayin is all I mess wit is hoes? #shady
Harrasment,@ImSoLK 1v1 gun game pussy
Harrasment,@ImSoLK @OgHasnt fag
Harrasment,"@ImToBlame Apple TV got the NFL channel on that bitch, I'm pretty sure they're all on there. I've watched a couple. @DukeOfZamunda"
Harrasment,"@ImToBlame although I will concede that bitch bought into the ""funnel bitches to Dwight #NoPedo"" tho."
Harrasment,@ImToBlame bitch I got a ring now ho I ain't fatherless no more ill fight you.
Harrasment,@ImToBlame bitch you opulent as fuck refrain from conversing upon matters of the middle class.
Harrasment,"@ImToBlame listen cuntrag whore bitch, shit be expensive as fuck, man. We had to do PR first that one year, this year was the wedding so."
Harrasment,@ImToBlame lyin ass bitch @GhostwritaMusic @ILL_Wil_ @brunzilla
Harrasment,@Im_Thirst I love Louis CK! Quit bein a faggot and suck that dick
Harrasment,@Im_Thirst I was gonna hold my tongue until I could get into another team but I couldn't do it anymore they're fuckin retarded.
Harrasment,@Im_Thirst Shin's a faggot. I'm glad your chipped him.
Harrasment,@Im_a_Asshole_ @ImTooMuch @MyAssHoleSoWet So you gon call me a nigger because of that? Fuck wrong with you?
Harrasment,@InEyeAleE Son. We the sammich family out this bitch. She KNOW Joey love sammiches.
Harrasment,"@InEyeAleE shit ain't gon be funny when you need me to get you outta a horrific car crash, bitch."
Harrasment,@InEyeAleE you're filled with pimps and hoes. We'll just talk about those I knows. @JosephBananas
Harrasment,"@InFaMouS_StAcKz hell no cause Brad still walked away like "" yeah i fucked that niggas bitch "" &#128514;"
Harrasment,@IndicaMangoes they still fucking trash. I cant eat those to save my life.
Harrasment,"@InfidelAlie touch&#233; muzzie fuckers, hope it was set to go full of bacon and pork rinds"
Harrasment,@Inkedup_Tiny ^___^ still should've walked over and said something pussy
Harrasment,@InnerSlutty I got u bitch
Harrasment,"@Insanity_Lady I argue that Cersei is neither evil nor a bitch. She's greedy, desperate to protect her children and to be valued in a world"
Harrasment,@IsaidNick @aknadnrye give me credit lil bitch
Harrasment,@Issa_GOLD my fuckin back still hurts but it was worth it. And I'm still mad about the hoe incident. Haha. http://t.co/eAnDLKSbpM
Harrasment,@Issa_GOLD u think that dream has anything to do with those two dumb bitches in San Diego lol
Harrasment,"@Italian_Montana @CarterBoy_leake ant is a pussy man, don't make me pull up the pic!!!!"
Harrasment,@Italian_Montana im a boss ass bitch
Harrasment,"@ItsJusMeJoJo lol you've tweeted ""bitch"" an excessive amount (for you) today. you ok?"
Harrasment,@ItsLenDaddy thanks bruh dont ever forget we still on the look out for these faggots ................................. @JustCurrieOn
Harrasment,@ItsLexisHope Sounds like there are some major bitches in your area.
Harrasment,"@ItsMander
Is you sure you ain't colored?"
Harrasment,"@ItsMander 
AIDS ain't all dat bad. You can become da hoe and do da crack and ain't gonna make no difference anyhow"
Harrasment,@ItsMeKevin10 @josie618 @ThatSlutAdrian @ZaidSaracini @papigabs lmao this nigguh
Harrasment,"@ItsNotHarold I'll try tomorrow RT @Harold: Gonna try and eliminate the word ""bitch"" out of my vocabulary. I need to start bettering myself"
Harrasment,"@ItsOnlyJess @LukeFriendyy @J_CATS_RULE she's a right twat, I'd tell you, honestly Sky! Honestly &#128520;&#127829;"
Harrasment,@ItsYOUR_man make me white trash cousin fucker
Harrasment,@ItsYOUR_man you a fucking wigger so stfu
Harrasment,@ItsmeKyleWayne Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy
Harrasment,"@IvanJ_Reyes, um no that only a fuck you bitch and done xavier will hopefully respect girls bc I am doing it alone and I don't want that"
Harrasment,@IvetteBrianna_ I never said you was a hoe guilty consents ass girl
Harrasment,@IvetteBrianna_ fag
Harrasment,@IvetteBrianna_ you better feel the love... I don't even show these hoes love lol
Harrasment,@IzThat_xp @xDSmooth lmao denote got a bitch here right now but he love her
Harrasment,@JAYREIDOFFICIAL I want it to be somewhat of a collage .. Money jewels cartiers etc .. Jus little shit to let niccas know we still here
Harrasment,@JAYREIDOFFICIAL a nicca anxious to hear that shit my g
Harrasment,@JAYREIDOFFICIAL my nicca!
Harrasment,@JBilinovich @JZolly23 @cmnw86 You guys wanna skull Fuck some clay birds this weeknd???
Harrasment,@JHafe big booty hoes!
Harrasment,"@JHannahhh oh you mean Noah zimmerman's cute ass &#128525;. I mean he should, he talks to his hoes all day everyday . &amp; his girl Courtney &#128514;&#128564; sooo"
Harrasment,@JMuggaaa &#128527;&#128553;leezy got all the bitches
Harrasment,@JNunchuckfuck u can just ask him to suck his dick not that hard white trash
Harrasment,@JPERZELL shit pic master hoe protecting ass bow tie nigga
Harrasment,"@JPantsdotcom @Todd__Kincannon @the__realtony naaaaa, just popped across my TL, so I commented. But nice try faggot!"
Harrasment,@JPerez003 teabaggers are anti American. Hows it feel to hate your country?
Harrasment,@JRise88 do it then pussy
Harrasment,@JRise88 ill fuck you til you love me faggot
Harrasment,@JStac825 @ThatAngryNigga at least after nearly two decades of complete trash they put out ATYSYC to redeem themselves.
Harrasment,@JStac825 @ThatAngryNigga these niggas must be deaf. When's the last time you heard a Roots song on the radio? Quest don't get bitches!
Harrasment,@JStarrTweets yeah wizards! Agent zero bitches
Harrasment,@JTrevorHowerton @HollyRFisher because it's hilarious how it makes teabaggers freak out. I'll do it again too.
Harrasment,@JUSTLOVE_NOHATE @Me_NOindirect whole hoe outchea.......
Harrasment,"@JUSxDOiT I was hangin' on them corners late Pockets wasn't straight, bitch! I ain't gon make it at this rate, dawg.. Know what I'm sayin?"
Harrasment,@JVP731 @keselowski @mattkenseth I would have loved to watch Newman bitch slap Johnson I'd pay to see that
Harrasment,@JZolly23 @HannahKubiak Everybody knows that bitches love mullets #Pantiedropin
Harrasment,@JZolly23 @JBilinovich we need to grow mullets together so we can get all the bitches and @HannahKubiak can hate on us
Harrasment,@JZolly23 also is search of dirty white trash hookers for the weekends
Harrasment,@J_Dun54 awww shit lol I want my money too bitch. Who else I give one tO?
Harrasment,@J_Dun54 oh you little bitch you. You tryna hit the fair tho today or sometime this week? Shit might be fun drunk
Harrasment,"@J_Fritzy @vivaalakatyy @Lompartayy @brotherbill7 @JHuff_5 bitch better back up, Katy's mine"
Harrasment,"@J_Kwest No, Cpt Commando is a hoe and a cocksucker"
Harrasment,@J_Kwest when a bitch look his way http://t.co/VkdkoEKLxZ
Harrasment,@J_Nastyy_ @Bum_Farto why would a white man even go to a nigger hell hole of Detroit? An I've worked in A town how. Y'all good niggers!
Harrasment,"@J__F__H Happy Another Group of 365 Days, you weird ass son of a bitch. That's why we all love you, though. Hoping there are riots in H-town"
Harrasment,"@JacobRyanBruhn Kiss these nuts, bitch!"
Harrasment,@JacobbBacker @fucktyler Tyler isn't shit faggot go listen to some real music
Harrasment,@JacobbBacker faggot
Harrasment,@JacsonBevens @markkiszla absolutely retarded article http://t.co/3hSVTYOXFf
Harrasment,@JadeGreenleaf @DailySexSupply am i really a fag if I'm liking that video
Harrasment,@JaiBrooks1 ugly goldigging cunt u probably have an uncircumcised penis faggot
Harrasment,@JalenDGAF @CourtniClark &#128308;&#9899;&#65039;&#128308;&#9899;&#65039;&#128308;&#9899;&#65039; no pressure hoe
Harrasment,"@Jalenhendricks4 hoes saying ""eyebrows on fleek"" .. Search it on twitter"
Harrasment,"@JamesOKeefeIII @jdhayworth James, nobody (save a couple illiterate, inbred teabagger morons) gives a flying fuck about your ""revelations."""
Harrasment,@JamesyNBA damn your bitch really hoe'n for the F!!
Harrasment,@JaneyPew nigger you are bigger than I am. Do you even #R4aperSec ?
Harrasment,"@JarJar_Banks momma didn't raise no sukka, bitch!"
Harrasment,@JaredReve use monkey maker you prick!
Harrasment,@JasonAstley I hate that shit. Like bitch don't ask me for shit makin me waste my time and your dumb ass ain't even using it.
Harrasment,@JavelinaBlue @mdjacksondallas @KennettDems yep. Texas is redneck heaven.
Harrasment,@JavieTheCreator @its_selenaaaa haha yuhh that hoe was funny
Harrasment,@JavieTheCreator stank ass hoes haha
Harrasment,@JawShoeeAhhh *bitch
Harrasment,@JawShoeeAhhh @FabianMleal fuck you bitch lol
Harrasment,@JawShoeeAhhh @FabianMleal shut up bitch
Harrasment,@JawShoeeAhhh @FabianMleal suck a dick hoe
Harrasment,@JawShoeeAhhh @greyyygoose @jehnayy you're gay bitch
Harrasment,@JawShoeeAhhh @jehnayy no bitch lol
Harrasment,@JawShoeeAhhh @josecarcamo03 lmao you're on my timeline it ain't spying hoe lol
Harrasment,"@JawShoeeAhhh @keepitplur bitch you beat after losing twice lol and we won 11, you just a hater"
Harrasment,@JawShoeeAhhh bitch answer me lol
Harrasment,@JawShoeeAhhh bitch you can't even say no lol
Harrasment,@JawShoeeAhhh lmao you're a bitch boy
Harrasment,@JawShoeeAhhh lol thanks bitch hahah Vegas ain't ready for us lol
